ID	DOCULECT	CONCEPT	VALUE	FORM	TOKENS_IN_SOURCE	TOKENS	COGID
1517	Lhasa	Needle	kʰ.ə.p.⁵²	kʰ.ə.p.⁵²	kʰ ə p ⁵²	kʰ ə.p ⁵²	1348
1518	Batang	Needle	kʰ.ɑ.u.ʔ.⁵³	kʰ.ɑ.u.ʔ.⁵³	kʰ ɑu ʔ ⁵³	kʰ ɑu.ʔ ⁵³	1348
1519	Alike	Needle	kʰ.a.p	kʰ.a.p	kʰ a p	kʰ a.p	1348
1520	Xiahe	Needle	kʰ.a.p	kʰ.a.p	kʰ a p	kʰ a.p	1348
1521	OldChinese	Needle	t.+.k.ə.m	t.+.k.ə.m	t + k ə m	t + k ə.m	1348
1522	OldTibetan	New	g.s.a.r.◦	g.s.a.r.◦	g s a r	g.s a.r	1349
1523	Xiahe	New	sʰ.o._.m.a	sʰ.o._.m.a	sʰ o + m a	sʰ o + m a	1349
1524	Lhasa	New	s.aː.⁵⁵.◦.p.a.⁵⁵	s.aː.⁵⁵.◦.p.a.⁵⁵	s aː ⁵⁵ + p a ⁵⁵	s aː ⁵⁵ + p a ⁵⁵	1349
1525	Batang	New	s.ɛ.⁵⁵.◦.b.a.⁵³	s.ɛ.⁵⁵.◦.b.a.⁵³	s ɛ ⁵⁵ + b a ⁵³	s ɛ ⁵⁵ + b a ⁵³	1349
1526	Alike	New	sʰ.o._.m.æ	sʰ.o._.m.æ	sʰ o + m æ	sʰ o + m æ	1349
1527	OldChinese	New	s.+.tsʰ.i.n	s.+.tsʰ.i.n	s + tsʰ i n	s + tsʰ i.n	1350
1528	OldTibetan	Nine	d.g.u	d.g.u	d g u	d.g u	1351
1529	Xiahe	Nine	g.ə	g.ə	g ə	g ə	1351
1530	Lhasa	Nine	k.u.¹³	k.u.¹³	k u ¹³	k u ¹³	1351
1531	Batang	Nine	g.ᴜ.⁵³	g.ᴜ.⁵³	g u ⁵³	g u ⁵³	1351
1532	Alike	Nine	r.g.ə	r.g.ə	r g ə	r.g ə	1351
1533	OldChinese	Nine	k.u.ʔ	k.u.ʔ	k u ʔ	k u ʔ	1351
1534	OldTibetan	Nose	s.n.a	s.n.a	s n a	s.n a	1352
1535	Lhasa	Nose	n.ə.⁵⁵.◦.k.u.⁵²	n.ə.⁵⁵.◦.k.u.⁵²	n ə ⁵⁵ + k u ⁵²	n ə ⁵⁵ + k u ⁵²	1352
1536	Batang	Nose	n̥.a.⁵³	n̥.a.⁵³	n̥ a ⁵³	n̥ a ⁵³	1352
1537	Alike	Nose	r.n̥.æ	r.n̥.æ	r n̥ æ	r.n̥ æ	1352
1538	Xiahe	Nose	h.n.a._.ʁ.o.ŋ	h.n.a._.ʁ.o.ŋ	h n a + ʁ o /o ŋ	h.n a + ʁ o./o ŋ	1352
1539	OldChinese	Nose	m.+.b.i.t.+.s	m.+.b.i.t.+.s	m + b i t + s	m + b i.t + s	1353
1540	OldTibetan	One	g.tɕ.i.g	g.tɕ.i.g	g tɕ i g	g.tɕ i.g	1354
1541	Lhasa	One	tɕ.i.⁵²	tɕ.i.⁵²	tɕ i ⁵²	tɕ i ⁵²	1354
1542	Batang	One	tɕ.i.ʔ.⁵³	tɕ.i.ʔ.⁵³	tɕ i ʔ ⁵³	tɕ i.ʔ ⁵³	1354
1543	Alike	One	ɣ.cç.ə.k	ɣ.cç.ə.k	ɣ cç ə k	ɣ.cç ə.k	1354
1544	Xiahe	One	h.tɕ.ə.χ	h.tɕ.ə.χ	h tɕ ə χ	h.tɕ ə.χ	1354
1545	OldChinese	One	ʔ.i.t	ʔ.i.t	ʔ i t	ʔ i.t	1355
1546	Batang	Pig	ph.ɑ.ʔ.⁵³	ph.ɑ.ʔ.⁵³	pʰ ɑ ʔ ⁵³	pʰ ɑ.ʔ ⁵³	1356
1547	Xiahe	Pig	h.a.χ	h.a.χ	h a χ	h a.χ	1356
1548	Lhasa	Pig	ph.a.k.⁵⁵.◦.p.a.⁵⁵	ph.a.k.⁵⁵.◦.p.a.⁵⁵	pʰ a k ⁵⁵ + p a ⁵⁵	pʰ a.k ⁵⁵ + p a ⁵⁵	1356
1549	Alike	Pig	h.a.k	h.a.k	h a k	h a.k	1356
1550	OldChinese	Pig	l̥.a.j.ʔ	l̥.a.j.ʔ	l̥ a j ʔ	l̥ a.j ʔ	1357
1551	OldTibetan	Pig	pʰ.a.g	pʰ.a.g	pʰ a g	pʰ a.g	1356
1552	Batang	Rainbow	ndʑ.a.⁵³	ndʑ.a.⁵³	ⁿdʑ a ⁵³	ⁿdʑ a ⁵³	1358
1553	Lhasa	Rainbow	tɕ.a.¹³	tɕ.a.¹³	tɕ a ¹³	tɕ a ¹³	1358
1554	Alike	Rainbow	n.dʑ.æ	n.dʑ.æ	ⁿdʑ æ	ⁿdʑ æ	1358
1555	Xiahe	Rainbow	ndʑ.a	ndʑ.a	ⁿdʑ a	ⁿdʑ a	1358
1556	OldChinese	Rainbow	m.+.kˤ.o.ŋ	m.+.kˤ.o.ŋ	m + kˤ o ŋ	m + kˤ o.ŋ	1359
1557	OldTibetan	Rainbow	ɴ.dʑ.a	ɴ.dʑ.a	ɴ dʑ a	ɴ.dʑ a	1358
1558	OldTibetan	Red	d.m.a.r.◦	d.m.a.r.◦	d m a r	d.m a.r	1360
1559	Lhasa	Red	m.aː.⁵⁵.◦.p.o.⁵⁵	m.aː.⁵⁵.◦.p.o.⁵⁵	m aː ⁵⁵ + p o ⁵⁵	m aː ⁵⁵ + p o ⁵⁵	1360
1560	Batang	Red	m.ɑ.⁵⁵.◦.m.ɑ.⁵⁵	m.ɑ.⁵⁵.◦.m.ɑ.⁵⁵	m ɑ ⁵⁵ + m ɑ ⁵⁵	m ɑ ⁵⁵ + m ɑ ⁵⁵	1360
1561	Xiahe	Red	h.m.a._.r.o	h.m.a._.r.o	h m a + r o	h.m a + r o	1360
1562	Alike	Red	ɣ.m.æ._.r.o	ɣ.m.æ._.r.o	ɣ m æ + r o	ɣ.m æ + r o	1360
1563	OldChinese	Red	t.+.qʰ.ᴀ.k	t.+.qʰ.ᴀ.k	t + qʰ ɑ̟ k	t + qʰ ɑ̟.k	1361
1564	OldChinese	Red	ɴ.+.rˤ.u.m	ɴ.+.rˤ.u.m	ɴ + rˤ u m	ɴ + rˤ u.m	1362
1565	OldChinese	Red	t.+.kʰ.r.e.ŋ	t.+.kʰ.r.e.ŋ	t + kʰ r e ŋ	t + kʰ.r e.ŋ	1363
1566	OldChinese	Red	t.o	t.o	t o	t o	15
1567	OldTibetan	Right	g.j.a.s	g.j.a.s	g j a s	g.j a.s	1365
1568	Xiahe	Right	h.j.e	h.j.e	h j e	h.j e	1365
1569	Lhasa	Right	j.ɛ.⁵²	j.ɛ.⁵²	j ɛ ⁵²	j ɛ ⁵²	1365
1570	Batang	Right	tʂ.õ.∼.¹³.◦.k.ᴜ.⁵³	tʂ.õ.∼.¹³.◦.k.ᴜ.⁵³	ʈʂ õ ¹³ + k u ⁵³	ʈʂ õ ¹³ + k u ⁵³	1366
1571	Alike	Right	ɣ.j.i	ɣ.j.i	ɣ j i	ɣ.j i	1365
1572	OldChinese	Right	ɢʷ.ə.ʔ	ɢʷ.ə.ʔ	ɢʷ ə ʔ	ɢʷ ə ʔ	1367
1573	OldTibetan	River	g.ts.a.ŋ.p.o	g.ts.a.ŋ.p.o	g ts a ŋ + p o	g.ts a.ŋ + p o	1368
1574	Batang	River	tɕʰ.ᴜ.⁵³	tɕʰ.ᴜ.⁵³	tɕʰ u ⁵³	tɕʰ u ⁵³	1369
1575	Lhasa	River	ts.a.ŋ.⁵⁵.◦.p.o.⁵⁵	ts.a.ŋ.⁵⁵.◦.p.o.⁵⁵	ts a ŋ ⁵⁵ + p o ⁵⁵	ts a.ŋ ⁵⁵ + p o ⁵⁵	1368
1576	Lhasa	River	tɕʰ.u.⁵⁵	tɕʰ.u.⁵⁵	tɕʰ u ⁵⁵	tɕʰ u ⁵⁵	1369
1577	Xiahe	River	tɕh.ə	tɕh.ə	tɕʰ ə	tɕʰ ə	1369
1578	Alike	River	tɕh.ə	tɕh.ə	tɕʰ ə	tɕʰ ə	1369
1579	OldChinese	River	s.+.t.u.r.ʔ	s.+.t.u.r.ʔ	s + t u r ʔ	s + t u.r ʔ	1370
1580	OldTibetan	River	tɕʰ.u	tɕʰ.u	tɕʰ u	tɕʰ u	1370
1581	OldTibetan	Root	r.ts.a.b.a	r.ts.a.b.a	r ts a + b a	r.ts a + b a	1371
1582	Xiahe	Root	h.ts.a._.p.a	h.ts.a._.p.a	h ts a + p a	h.ts a + p a	1371
1583	Lhasa	Root	ts.aː.⁵⁵	ts.aː.⁵⁵	ts aː ⁵⁵	ts aː ⁵⁵	1371
1584	Batang	Root	ndʐ.ɛ.ʔ.⁵³	ndʐ.ɛ.ʔ.⁵³	ⁿɖʐ ɛ ʔ ⁵³	ⁿɖʐ ɛ.ʔ ⁵³	1372
1585	Alike	Root	ɣ.ts.a._.p.a	ɣ.ts.a._.p.a	ɣ ts a + p a	ɣ.ts a + p a	1371
1586	OldChinese	Root	kˤ.ə.r	kˤ.ə.r	kˤ ə r	kˤ ə.r	1373
1587	OldTibetan	Rope	tʰ.a.g.+.p.a	tʰ.a.g.+.p.a	tʰ a g + p a	tʰ a.g + p a	1374
1588	Lhasa	Rope	th.a.k.⁵⁵._.p.a.⁵⁵	th.a.k.⁵⁵._.p.a.⁵⁵	tʰ a k ⁵⁵ + p a ⁵⁵	tʰ a.k ⁵⁵ + p a ⁵⁵	1374
1589	Batang	Rope	th.ɑ.⁵⁵.◦.p.a.⁵³	th.ɑ.⁵⁵.◦.p.a.⁵³	tʰ ɑ ⁵⁵ + p a ⁵³	tʰ ɑ ⁵⁵ + p a ⁵³	1374
1590	Xiahe	Rope	th.a.χ._.k.w.a	th.a.χ._.k.w.a	tʰ a χ + k w a	tʰ a.χ + k.w a	1374
1591	Alike	Rope	r.n̥.e	r.n̥.e	r n̥ e	r.n̥ e	1375
1592	Alike	Rope	th.o.k._.k.w.a	th.o.k._.k.w.a	tʰ o k + k w a	tʰ o.k + k.w a	1374
1593	OldChinese	Rope	C/.ə.+.m.r.ə.ŋ	C/.ə.+.m.r.ə.ŋ	ç/k ə + m r ə ŋ	ç/k ə + m.r ə.ŋ	1376
1594	Lhasa	To run	c.u.¹³²	c.u.¹³²	c u ¹³²	c u ¹³²	1377
1595	Batang	To run	dʑ.u.ʔ.⁵³	dʑ.u.ʔ.⁵³	dʑ u ʔ ⁵³	dʑ u.ʔ ⁵³	1377
1596	Alike	To run	r.ɟj.u.k	r.ɟj.u.k	r ɟʲ u k	r.ɟʲ u.k	1377
1597	Xiahe	To run	dʑ.ə.χ	dʑ.ə.χ	dʑ ə χ	dʑ ə.χ	1377
1598	OldChinese	To run	pˤ.u.r	pˤ.u.r	pˤ u r	pˤ u.r	1378
1599	OldChinese	To run	tsˤ.o.ʔ	tsˤ.o.ʔ	tsˤ o ʔ	tsˤ o ʔ	1379
1600	OldTibetan	Salt	tsʰʷ.a	tsʰʷ.a	tsʷʰ a	tsʷʰ a	1380
1601	Lhasa	Salt	tsh.a.⁵⁵	tsh.a.⁵⁵	tsʰ a ⁵⁵	tsʰ a ⁵⁵	1380
1602	Batang	Salt	tsʰ.a.⁵³	tsʰ.a.⁵³	tsʰ a ⁵³	tsʰ a ⁵³	1380
1603	Xiahe	Salt	tsʰ.a._.k.ə	tsʰ.a._.k.ə	tsʰ a + k ə	tsʰ a + k ə	1380
1604	Alike	Salt	tsh.a._.kʰ.ə	tsh.a._.kʰ.ə	tsʰ a + kʰ ə	tsʰ a + kʰ ə	1380
1605	OldChinese	Salt	ɢ.r.o.m	ɢ.r.o.m	ɢ r o m	ɢ.r o.m	1381
1606	OldChinese	Salt	ɴ.+.tsˤ.a.j	ɴ.+.tsˤ.a.j	ɴ + tsˤ a j	ɴ + tsˤ a.j	1380
1607	OldTibetan	Sand	bʲ.e.m.a	bʲ.e.m.a	bʲ e + m a	bʲ e + m a	1382
1608	Batang	Sand	ɕ.ɪ.¹³.◦.m.a.⁵⁵	ɕ.ɪ.¹³.◦.m.a.⁵⁵	ɕ ɪ ¹³ + m a ⁵⁵	ɕ ɪ ¹³ + m a ⁵⁵	1382
1609	Lhasa	Sand	tɕʰ.e.¹³.◦.m.a.⁵⁵	tɕʰ.e.¹³.◦.m.a.⁵⁵	tɕʰ e ¹³ + m a ⁵⁵	tɕʰ e ¹³ + m a ⁵⁵	1382
1610	Xiahe	Sand	ɕ.e._.m.a	ɕ.e._.m.a	ɕ e + m a	ɕ e + m a	1382
1611	Alike	Sand	w.ɕ.e._.m.æ	w.ɕ.e._.m.æ	w ɕ e + m æ	w.ɕ e + m æ	1382
1612	OldChinese	Sand	sˤ.r.a.j	sˤ.r.a.j	sˤ r a j	sˤ.r a.j	1383
1613	OldTibetan	Seven	b.d.u.n	b.d.u.n	b d u n	b.d u.n	1384
1614	Lhasa	Seven	t.ỹ.∼.¹³	t.ỹ.∼.¹³	t ỹ ¹³	t ỹ ¹³	1384
1615	Batang	Seven	d.ỹ.∼.⁵⁵	d.ỹ.∼.⁵⁵	d ỹ ⁵⁵	d ỹ ⁵⁵	1384
1616	Xiahe	Seven	d.ə.n	d.ə.n	d ə n	d ə.n	1384
1617	Alike	Seven	w.d.ə.n	w.d.ə.n	w d ə n	w.d ə.n	1384
1618	OldChinese	Seven	tsʰ.i.t	tsʰ.i.t	tsʰ i t	tsʰ i.t	1385
1619	OldTibetan	Short	tʰ.u.ŋ	tʰ.u.ŋ	tʰ u ŋ	tʰ u.ŋ	1386
1620	Alike	Short	th.o.ŋ	th.o.ŋ	tʰ o ŋ	tʰ o.ŋ	1386
1621	Xiahe	Short	th.o.ŋ._.th.o.ŋ	th.o.ŋ._.th.o.ŋ	tʰ o ŋ + tʰ o ŋ	tʰ o.ŋ + tʰ o.ŋ	1386
1622	Batang	Short	th.ũ.∼.¹³.◦.th.ũ.∼.⁵⁵	th.ũ.∼.¹³.◦.th.ũ.∼.⁵⁵	tʰ ũ ¹³ + tʰ ũ ⁵⁵	tʰ ũ ¹³ + tʰ ũ ⁵⁵	1386
1623	Lhasa	Short	th.ỹ.∼.⁵⁵.◦.th.ỹ.∼.⁵⁵	th.ỹ.∼.⁵⁵.◦.th.ỹ.∼.⁵⁵	tʰ ỹ ⁵⁵ + tʰ ỹ ⁵⁵	tʰ ỹ ⁵⁵ + tʰ ỹ ⁵⁵	1386
1624	OldChinese	Short	tˤ.o.r.ʔ	tˤ.o.r.ʔ	tˤ o r ʔ	tˤ o.r ʔ	1387
1625	OldTibetan	Six	d.r.u.g	d.r.u.g	d r u g	d.r u.g	1388
1626	Lhasa	Six	tʂh.u.¹³²	tʂh.u.¹³²	ʈʂʰ u ¹³²	ʈʂʰ u ¹³²	1388
1627	Batang	Six	tʂ.u.ʔ.²³¹	tʂ.u.ʔ.²³¹	ʈʂ u ʔ ²³¹	ʈʂ u.ʔ ²³¹	1388
1628	Alike	Six	tʂ.u.k	tʂ.u.k	ʈʂ u k	ʈʂ u.k	1388
1629	Xiahe	Six	tʂ.ə.χ	tʂ.ə.χ	ʈʂ ə χ	ʈʂ ə.χ	1388
1630	OldChinese	Six	k.r.u.k	k.r.u.k	k r u k	k.r u.k	1388
1631	OldTibetan	Skin	l.p.a.g.s	l.p.a.g.s	l p a g s	l.p a.g s	1389
1632	Batang	Skin	xh.a.⁵⁵.◦.p.ɑ.⁵³	xh.a.⁵⁵.◦.p.ɑ.⁵³	xʰ a ⁵⁵ + p ɑ ⁵³	xʰ a ⁵⁵ + p ɑ ⁵³	1390
1633	Lhasa	Skin	p.a.k.⁵⁵.◦.p.a.⁵⁵	p.a.k.⁵⁵.◦.p.a.⁵⁵	p a k ⁵⁵ + p a ⁵⁵	p a.k ⁵⁵ + p a ⁵⁵	1389
1634	Xiahe	Skin	h.tɕ.ə._.m.o	h.tɕ.ə._.m.o	h tɕ ə + m o	h.tɕ ə + m o	1390
1635	OldChinese	Skin	m.+.p.a.j	m.+.p.a.j	m + p a j	m + p a.j	1391
1636	OldChinese	Skin	p.r.a	p.r.a	p r a	p.r a	1389
1637	OldTibetan	Sky	g.n.a.m	g.n.a.m	g n a m	g.n a.m	1392
1638	Lhasa	Sky	n.a.m.¹³.◦.kʰ.a.⁵⁵	n.a.m.¹³.◦.kʰ.a.⁵⁵	n a m ¹³ + kʰ a ⁵⁵	n a.m ¹³ + kʰ a ⁵⁵	1392
1639	Batang	Sky	n.ã.∼.⁵⁵	n.ã.∼.⁵⁵	n ã ⁵⁵	n ã ⁵⁵	1392
1640	Lhasa	Sky	n.a.m.⁵⁵	n.a.m.⁵⁵	n a m ⁵⁵	n a.m ⁵⁵	1392
1641	Xiahe	Sky	h.n.a.m	h.n.a.m	h n a m	h.n a.m	1392
1642	Alike	Sky	ɣ.n.a.m	ɣ.n.a.m	ɣ n a m	ɣ.n a.m	1392
1643	OldChinese	Sky	l̥ˤ.i.n	l̥ˤ.i.n	l̥ˤ i n	l̥ˤ i.n	1393
1644	OldTibetan	To sleep	g.ɲ.i.d._.ɲ.a.l	g.ɲ.i.d._.ɲ.a.l	g ɲ i d + ɲ a l	g.ɲ i.d + ɲ a.l	1394
1645	Lhasa	To sleep	ȵ.ɛ.¹³	ȵ.ɛ.¹³	ȵ ɛ ¹³	ȵ ɛ ¹³	1394
1646	Batang	To sleep	ȵ.e.¹³	ȵ.e.¹³	ȵ e ¹³	ȵ e ¹³	1394
1647	Xiahe	To sleep	n.a	n.a	n a	n a	1394
1648	Alike	To sleep	ȵ.a	ȵ.a	ȵ a	ȵ a	1394
1649	OldChinese	To sleep	tsʰ.i.m.ʔ	tsʰ.i.m.ʔ	tsʰ i m ʔ	tsʰ i.m ʔ	1395
1650	OldChinese	To sleep	m.i.t.+.s	m.i.t.+.s	m i t + s	m i.t + s	1396
1651	OldTibetan	Small	tɕʰ.u.ŋ	tɕʰ.u.ŋ	tɕʰ u ŋ	tɕʰ u.ŋ	1397
1652	Xiahe	Small	tɕh.o.ŋ._.w.o	tɕh.o.ŋ._.w.o	tɕʰ o ŋ + w o	tɕʰ o.ŋ + w o	1397
1653	Lhasa	Small	tɕʰ.ỹ.∼.⁵⁵.◦.tɕʰ.ỹ.∼.⁵⁵	tɕʰ.ỹ.∼.⁵⁵.◦.tɕʰ.ỹ.∼.⁵⁵	tɕʰ ỹ ⁵⁵ + tɕʰ ỹ ⁵⁵	tɕʰ ỹ ⁵⁵ + tɕʰ ỹ ⁵⁵	1397
1654	Alike	Small	tɕh.o.ŋ	tɕh.o.ŋ	tɕʰ o ŋ	tɕʰ o.ŋ	1397
1655	Batang	Small	tɕʰ.ũ.∼.¹³.◦.tɕʰ.ũ.∼.⁵⁵	tɕʰ.ũ.∼.¹³.◦.tɕʰ.ũ.∼.⁵⁵	tɕʰ ũ ¹³ + tɕʰ ũ ⁵⁵	tɕʰ ũ ¹³ + tɕʰ ũ ⁵⁵	1397
1656	OldChinese	Small	s.e.w.ʔ	s.e.w.ʔ	s e w ʔ	s e.w ʔ	1398
1657	OldChinese	Small	sˤ.e.+.s	sˤ.e.+.s	sˤ e + s	sˤ e + s	1399
1658	OldChinese	Small	m.ə.j	m.ə.j	m ə j	m ə.j	1400
1659	OldTibetan	Snake	s.b.r.u.l	s.b.r.u.l	s b r u l	s.b.r u.l	1401
1660	Alike	Snake	r.b.u	r.b.u	r b u	r.b u	1401
1661	Lhasa	Snake	tʂ.y.¹³	tʂ.y.¹³	ʈʂ y ¹³	ʈʂ y ¹³	1401
1662	Batang	Snake	dʐ.y.⁵⁵	dʐ.y.⁵⁵	ɖʐ y ⁵⁵	ɖʐ y ⁵⁵	1401
1663	Xiahe	Snake	r.u	r.u	r u	r u	1401
1664	OldChinese	Snake	C/.ə.+.l.ᴀ.j	C/.ə.+.l.ᴀ.j	ç/k ə + l ɑ̟ j	ç/k ə + l ɑ̟.j	1402
1665	Lhasa	Son	ph.u.¹³	ph.u.¹³	pʰ u ¹³	pʰ u ¹³	1403
1666	Batang	Son	p.ᴜ.²³¹	p.ᴜ.²³¹	p u ²³¹	p u ²³¹	1403
1667	Xiahe	Son	ɕ.ə._.l.ə	ɕ.ə._.l.ə	ɕ ə + l ə	ɕ ə + l ə	1404
1668	Alike	Son	ɕ.ə._.l.ə	ɕ.ə._.l.ə	ɕ ə + l ə	ɕ ə + l ə	1404
1669	OldChinese	Son	ts.ə.ʔ	ts.ə.ʔ	ts ə ʔ	ts ə ʔ	1405
1670	OldTibetan	Son	b.u	b.u	b u	b u	1403
1671	OldTibetan	Spider	s.d.o.m	s.d.o.m	s d o m	s.d o.m	1406
1672	Batang	Spider	dʐ.a.⁵³.◦.k.a.⁵⁵.◦.r.a.⁵³	dʐ.a.⁵³.◦.k.a.⁵⁵.◦.r.a.⁵³	ɖʐ a ⁵³ + k a ⁵⁵ + r a ⁵³	ɖʐ a ⁵³ + k a ⁵⁵ + r a ⁵³	1407
1673	Lhasa	Spider	t.o.m.¹³	t.o.m.¹³	t o m ¹³	t o.m ¹³	1406
1674	Xiahe	Spider	d.o.m	d.o.m	d o m	d o.m	1406
1675	Alike	Spider	n.g.o.ŋ._.ŋ.o._.n.a.k._.r.b.ə.t	n.g.o.ŋ._.ŋ.o._.n.a.k._.r.b.ə.t	n g o ŋ + ŋ o + n a k + r b ə t	n.g o.ŋ + ŋ o + n a.k + r.b ə.t	1408
1676	OldChinese	Spider	t.r.e.+.t.r.o	t.r.e.+.t.r.o	t r e + t r o	t.r e + t.r o	1409
1677	OldTibetan	Star	s.k.a.r.m.a	s.k.a.r.m.a	s k a r + m a	s.k a.r + m a	1410
1678	Batang	Star	m.a.⁵⁵.◦.m.a.⁵³	m.a.⁵⁵.◦.m.a.⁵³	m a ⁵⁵ + m a ⁵³	m a ⁵⁵ + m a ⁵³	1411
1679	Lhasa	Star	k.aː.⁵⁵.◦.m.a.⁵⁵	k.aː.⁵⁵.◦.m.a.⁵⁵	k aː ⁵⁵ + m a ⁵⁵	k aː ⁵⁵ + m a ⁵⁵	1410
1680	Alike	Star	r.k.a.r._.m.æ	r.k.a.r._.m.æ	r k a r + m æ	r.k a.r + m æ	1410
1681	Xiahe	Star	h.k.a.r._.m.a	h.k.a.r._.m.a	h k a r + m a	h.k a.r + m a	1410
1682	OldChinese	Star	s.+.tsʰˤ.e.ŋ	s.+.tsʰˤ.e.ŋ	s + tsʰˤ e ŋ	s + tsʰˤ e.ŋ	1412
1683	OldTibetan	Stick	d.b.j.u.g	d.b.j.u.g	d b j u g	d.b.j u.g	1413
1684	Batang	Stick	j.ᴜ.⁵⁵.◦.p.ɑ.ʔ.⁵³	j.ᴜ.⁵⁵.◦.p.ɑ.ʔ.⁵³	j u ⁵⁵ + p ɑ ʔ ⁵³	j u ⁵⁵ + p ɑ.ʔ ⁵³	1413
1685	Lhasa	Stick	j.u.k.⁵⁵.◦.p.ə.⁵⁵	j.u.k.⁵⁵.◦.p.ə.⁵⁵	j u k ⁵⁵ + p ə ⁵⁵	j u.k ⁵⁵ + p ə ⁵⁵	1413
1686	Xiahe	Stick	ʔ.o._.tɕ.o	ʔ.o._.tɕ.o	ʔ o /o + tɕ o	ʔ o./o + tɕ o	1414
1687	Lhasa	Stick	c.u.k.¹³.◦.p.a.⁵²	c.u.k.¹³.◦.p.a.⁵²	c u k ¹³ + p a ⁵²	c u.k ¹³ + p a ⁵²	1413
1688	Alike	Stick	o._.tɕh.o	o._.tɕh.o	o + tɕʰ o	o + tɕʰ o	1414
1689	OldChinese	Stick	m.+.t.r.a.ŋ.ʔ	m.+.t.r.a.ŋ.ʔ	m + t r a ŋ ʔ	m + t r a ŋ ʔ	1415
1690	OldTibetan	Stone	r.d.o	r.d.o	r d o	r.d o	1416
1691	Alike	Stone	r.d.o	r.d.o	r d o	r.d o	1416
1692	Xiahe	Stone	d.o	d.o	d o	d o	1416
1693	Batang	Stone	d.ᴜ.⁵³	d.ᴜ.⁵³	d u ⁵³	d u ⁵³	1416
1694	Lhasa	Stone	t.o.¹³	t.o.¹³	t o ¹³	t o ¹³	1416
1695	OldChinese	Stone	d.ᴀ.k	d.ᴀ.k	d ɑ̟ k	d ɑ̟.k	1417
1696	OldTibetan	Sun	ɲ.i.m.a	ɲ.i.m.a	ɲ i + m a	ɲ i + m a	1418
1697	Batang	Sun	n.ɪ.¹³.◦.m.ɑ.⁵⁵	n.ɪ.¹³.◦.m.ɑ.⁵⁵	n ɪ ¹³ + m ɑ ⁵⁵	n ɪ ¹³ + m ɑ ⁵⁵	1418
1698	Lhasa	Sun	ȵ.i.¹³.◦.m.ə.⁵⁵	ȵ.i.¹³.◦.m.ə.⁵⁵	ȵ i ¹³ + m ə ⁵⁵	ȵ i ¹³ + m ə ⁵⁵	1418
1699	Xiahe	Sun	ȵ.ə._.m.a	ȵ.ə._.m.a	ȵ ə + m a	ȵ ə + m a	1418
1700	Alike	Sun	ȵ.ə._.m.æ	ȵ.ə._.m.æ	ȵ ə + m æ	ȵ ə + m æ	1418
1701	OldChinese	Sun	C/.+.n.i.k	C/.+.n.i.k	ç/k + n i k	ç/k + n i.k	1418
1702	OldTibetan	Tail	r.ŋ.a.m.a	r.ŋ.a.m.a	r ŋ a + m a	r.ŋ a + m a	1419
1703	Lhasa	Tail	ŋ.a.⁵⁵.◦.m.a.⁵⁵	ŋ.a.⁵⁵.◦.m.a.⁵⁵	ŋ a ⁵⁵ + m a ⁵⁵	ŋ a ⁵⁵ + m a ⁵⁵	1419
1704	Lhasa	Tail	ɕ.u.¹³.◦.k.u.⁵⁵	ɕ.u.¹³.◦.k.u.⁵⁵	ɕ u ¹³ + k u ⁵⁵	ɕ u ¹³ + k u ⁵⁵	1420
1705	Batang	Tail	ŋ.a.⁵⁵.◦.m.a.⁵³	ŋ.a.⁵⁵.◦.m.a.⁵³	ŋ a ⁵⁵ + m a ⁵³	ŋ a ⁵⁵ + m a ⁵³	1419
1706	Alike	Tail	r.ŋ.a._.m.æ	r.ŋ.a._.m.æ	r ŋ a + m æ	r.ŋ a + m æ	1419
1707	Xiahe	Tail	h.ŋ.a._.m.a	h.ŋ.a._.m.a	h ŋ a + m a	h.ŋ a + m a	1419
1708	OldChinese	Tail	m.ə.j.ʔ	m.ə.j.ʔ	m ə j ʔ	m ə.j ʔ	1421
1709	OldTibetan	Tail	m.dʑ.u.g.+.m.a	m.dʑ.u.g.+.m.a	m dʑ u g + m a	m.dʑ u.g + m a	1420
1710	OldTibetan	Ten	b.tɕ.u	b.tɕ.u	b tɕ u	b.tɕ u	1422
1711	Xiahe	Ten	tɕ.ə._.th.a._.m.b.a	tɕ.ə._.th.a._.m.b.a	tɕ ə + tʰ a + m b a	tɕ ə + tʰ a + m.b a	1422
1712	Lhasa	Ten	tɕ.u.⁵⁵	tɕ.u.⁵⁵	tɕ u ⁵⁵	tɕ u ⁵⁵	1422
1713	Alike	Ten	p.tɕ.ə	p.tɕ.ə	p tɕ ə	p.tɕ ə	1422
1714	Batang	Ten	tɕ.ᴜ.⁵³	tɕ.ᴜ.⁵³	tɕ u ⁵³	tɕ u ⁵³	1422
1715	OldChinese	Ten	t.+.g.ə.p	t.+.g.ə.p	t + g ə p	t + g ə.p	1423
1716	OldTibetan	That	d.e	d.e	d e	d e	1424
1717	Lhasa	That	ph.ə.⁵⁵._.k.i.⁵⁵	ph.ə.⁵⁵._.k.i.⁵⁵	pʰ ə ⁵⁵ + k i ⁵⁵	pʰ ə ⁵⁵ + k i ⁵⁵	1425
1718	Batang	That	e.¹³._.d.e.⁵³	e.¹³._.d.e.⁵³	e ¹³ + d e ⁵³	e ¹³ + d e ⁵³	1424
1719	Xiahe	That	k.a.n	k.a.n	k a n	k a.n	1426
